supply_id,material_id,quantity,factory_id,reposition,leadtime,discontinued,inventory_centre_id,should_sell,material_localization_id,material_name
17.704,7.402,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 650ml / Rosa
16.241,6.975,50,4,FALSE,10,FALSE,11,TRUE,,Gift Gift - Kit Pinceis BR
5.984,2.787,0,4,FALSE,10,FALSE,10,TRUE,,Case Neon Lemon / iPhone 11 Pro Max
17.706,7.405,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 650ml / Roxo
9.830,5.003,0,4,FALSE,10,FALSE,10,TRUE,,Phone Accessory Suporte para celular retrátil
9.823,4.767,0,4,FALSE,10,FALSE,10,TRUE,,Gift Vanilla Gift Faixa para Celular - Bem Floral
5.793,2.722,0,4,FALSE,10,FALSE,11,TRUE,,Backpack Mochila Moove Corações Flutuantes Black
9.822,4.770,0,4,FALSE,10,FALSE,10,TRUE,,Gift Vanilla Gift Faixa para Celular - Vibe Colorida
6.971,4.016,0,4,FALSE,10,FALSE,11,TRUE,,Skin Standard / Samsung Galaxy A51
17.708,7.404,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 950ml / Roxo
16.475,7.008,3.376,4,FALSE,10,FALSE,10,TRUE,,Garrafa Preta v3 - NFC / Garrafa Térmica Fresh 650ml
17.707,7.404,0,4,FALSE,10,FALSE,11,TRUE,,Gift Gift Base de Silicone Slim 950ml / Roxo
17.710,7.406,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 950ml / Turquesa
17.712,7.409,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 650ml / Vermelho
16.619,6.862,0,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag CD Mix Mapa Mundi Rosa / Mix PRO
6.667,1.189,0,4,FALSE,10,FALSE,10,TRUE,,Transfer Cable Custom Universal Cables
17.714,7.407,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 650ml / Turquesa
5.818,2.963,0,4,FALSE,10,FALSE,11,TRUE,,Gift Chaveiro Mini Mochila Classical Rosé Black
14.138,6.004,189,4,FALSE,10,FALSE,10,TRUE,4.235,PC Duo PC Rosa / iPhone 11
17.716,7.408,0,4,FALSE,10,FALSE,10,TRUE,,Gift Gift Base de Silicone Slim 950ml / Vermelho
12.916,5.713,64,4,FALSE,10,FALSE,10,TRUE,4.665,Lunch Bag Lancheira Midi - Preta
19.284,7.950,0,4,FALSE,10,FALSE,10,TRUE,,BackpackCD Casual Rosa / Mochila Casual Pro
6.394,2.484,0,4,FALSE,10,FALSE,11,TRUE,,Gift Porta Travel World Trip
6.278,1.323,0,4,FALSE,10,FALSE,11,TRUE,,Gift Porta Carregador Holográfico
18.201,6.929,0,4,FALSE,10,FALSE,11,TRUE,,Garrafa Urban Rosa CheckBox / Garrafa Térmica Urban 500ml
18.202,6.929,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Urban Rosa CheckBox / Garrafa Térmica Urban 500ml
18.204,6.927,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Urban Branca Checkbox / Garrafa Térmica Urban 500ml
18.206,6.931,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Urban Azul CheckBox / Garrafa Térmica Urban 500ml
11.381,5.180,0,4,FALSE,10,FALSE,10,TRUE,,Case Sticker Base Base Duo Black / iPhone 12/12 Pro
19.979,8.154,77,4,FALSE,10,FALSE,10,TRUE,,Mochila Rodinhas BTS Rodinhas Play Rosa / Mochila Rodinhas Play - NFC
18.208,6.930,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Urban Preta CheckBox / Garrafa Térmica Urban 500ml
6.554,2.301,0,4,FALSE,10,FALSE,11,TRUE,,"Clutch Case Clutch Notebook 13"" Corações Flutuantes Black No Custom"
16.368,6.911,0,4,FALSE,10,FALSE,10,TRUE,,"Clutch CD Rosa / Sleeve 14"" CH"
9.017,4.619,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Lilás / iPhone 12/12 Pro
5.662,3.263,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Pro Rosa / iPhone 6/7/8
6.298,3.493,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Pro Standard Citrus / iPhone XS Max
5.367,3.536,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Standard / iPhone 12 Pro
14.284,6.467,30,4,FALSE,10,FALSE,10,TRUE,4.662,NecessaireCD Rosa / Makeup Double
17.733,7.426,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Bege Caramelo / Tote Bag
16.372,6.909,98,4,FALSE,10,FALSE,10,TRUE,,"Clutch CD Azul / Sleeve 15.6"" CH"
17.732,7.426,0,4,FALSE,10,FALSE,11,TRUE,,Tote Bag CD WaitList Tote Bege Caramelo / Tote Bag
17.735,7.427,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Bege Preto / Tote Bag
17.734,7.427,0,4,FALSE,10,FALSE,11,TRUE,,Tote Bag CD WaitList Tote Bege Preto / Tote Bag
16.374,6.910,0,4,FALSE,10,FALSE,10,TRUE,,"Clutch CD Rosa / Sleeve 15.6"" CH"
5.383,3.536,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Standard / iPhone 12 Pro
18.174,7.598,9,4,FALSE,10,FALSE,10,TRUE,,Garrafa Flow Branco / Garrafa Flow 500ml
17.737,7.428,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Capuccino Caramelo / Tote Bag
8.217,4.486,0,4,FALSE,10,FALSE,10,TRUE,,Gift Chaveiro Soho Double - Minimal Rose
18.210,7.609,0,4,FALSE,10,FALSE,10,TRUE,,Ventosa de Silicone Ventosa Azul / Ventosa Checkbox
6.265,2.389,0,4,FALSE,10,FALSE,11,TRUE,,Gift Porta Carregador Duplo Transparente
7.351,4.111,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Glitter / Xiaomi Redmi Note 9 / 10X
17.739,7.435,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Capuccino Preto / Tote Bag
15.688,6.789,0,4,FALSE,10,FALSE,11,TRUE,,Tampa Garrafa Tampa Preta Garrafa Fresh
9.827,4.768,0,4,FALSE,10,FALSE,10,TRUE,,Gift Vanilla Gift Faixa para Celular - Poeira das Estrelas
18.212,7.611,0,4,FALSE,10,FALSE,10,TRUE,,Ventosa de Silicone Ventosa Lilás / Ventosa Checkbox
17.741,7.436,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Azul Caribe / Tote Bag
6.287,3.486,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Pro Standard Citrus / iPhone X
18.214,7.613,0,4,FALSE,10,FALSE,10,TRUE,,Ventosa de Silicone Ventosa Transparente / Ventosa Checkbox
17.743,7.438,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Azul Marinho / Tote Bag
19.120,7.870,0,4,FALSE,10,FALSE,10,TRUE,,Case Infinite Marrom / iPhone 16 Pro Max
13.121,5.727,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Rosa Transparente / iPhone 12
19.121,7.871,0,4,FALSE,10,FALSE,10,TRUE,,Case Infinite Marrom / iPhone 16 Pro
17.745,7.437,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Azul Lavanda / Tote Bag
12.168,5.262,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / iPhone 13 Pro Max
13.120,5.727,0,4,FALSE,10,FALSE,11,TRUE,,Case Duo Rosa Transparente / iPhone 12
6.280,2.343,0,4,FALSE,10,FALSE,11,TRUE,,Gift Kit Marca Texto Stabilo - Pastel Love
17.747,7.439,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Caramelo / Tote Bag
20.905,8.407,0,4,FALSE,10,FALSE,11,TRUE,,Travel Bag CD Bolsa Voyage Off White / Bolsa de Viagem Voyage - B2B
20.906,8.407,0,4,FALSE,10,FALSE,10,TRUE,,Travel Bag CD Bolsa Voyage Off White / Bolsa de Viagem Voyage - B2B
5.465,3.633,0,4,FALSE,10,FALSE,11,TRUE,,Airpod Case Neon Citrus / Airpod
18.216,7.610,0,4,FALSE,10,FALSE,10,TRUE,,Ventosa de Silicone Ventosa Preta / Ventosa Checkbox
5.738,3.654,0,4,FALSE,10,FALSE,10,TRUE,,Gift Marmita GoFresh
17.749,7.440,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Lilás / Tote Bag
20.909,8.406,0,4,FALSE,10,FALSE,11,TRUE,,Mala Joy CD Bolsa Voyage Off White / Bolsa de Viagem Voyage
10.217,5.122,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo P&B Base / iPhone 7 Plus
5.789,2.723,0,4,FALSE,10,FALSE,11,TRUE,,Backpack Mochila Moove Coração Mapa Mundi Vintage
19.991,8.148,214,4,FALSE,10,FALSE,10,TRUE,,Estojo BTS Estojo Play Rosa / Estojo Play - NFC
20.910,8.406,0,4,FALSE,10,FALSE,10,TRUE,,Mala Joy CD Bolsa Voyage Off White / Bolsa de Viagem Voyage
20.913,8.411,907,4,FALSE,10,FALSE,11,TRUE,,Travel Bag CD Bolsa Voyage Preta / Bolsa de Viagem Voyage - NFC
20.911,8.410,0,4,FALSE,10,FALSE,11,TRUE,,Travel Bag CD Bolsa Voyage Preta / Bolsa de Viagem Voyage - B2B
12.169,5.309,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / iPhone 6/7/8
20.912,8.410,0,4,FALSE,10,FALSE,10,TRUE,,Travel Bag CD Bolsa Voyage Preta / Bolsa de Viagem Voyage - B2B
17.751,7.441,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD Tote Marrom / Tote Bag
15.432,6.711,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Melancia 360º v2 / Garrafa Térmica Fresh 950ml
20.175,8.221,45,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Azul Marinho / Copo Life 880ml - B2B
20.915,8.409,0,4,FALSE,10,FALSE,11,TRUE,,Mala Joy CD Bolsa Voyage Preta / Bolsa de Viagem Voyage
20.916,8.409,0,4,FALSE,10,FALSE,10,TRUE,,Mala Joy CD Bolsa Voyage Preta / Bolsa de Viagem Voyage
17.753,7.442,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Marrom Caqui / Tote Bag
20.170,8.066,0,4,FALSE,10,FALSE,10,TRUE,,Copo Copo Life Off White 880ml - B2B
18.218,7.612,0,4,FALSE,10,FALSE,10,TRUE,,Ventosa de Silicone Ventosa Rosa / Ventosa Checkbox
17.752,7.442,0,4,FALSE,10,FALSE,11,TRUE,,Tote Bag CD WaitList Tote Marrom Caqui / Tote Bag
13.039,5.725,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Lilás Transparente / iPhone 12 Pro
19.642,7.945,401,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag CD Midi Melancia / Midi PRO NFC
20.169,8.066,63,4,FALSE,10,FALSE,11,TRUE,,Copo Copo Life Off White 880ml - B2B
11.953,5.303,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone 11
20.172,8.212,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Pink / Copo Life 880ml - B2B
20.171,8.212,105,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Pink / Copo Life 880ml - B2B
19.241,5.714,2,4,FALSE,10,FALSE,42,TRUE,,Lunch Bag Lancheira Fruit - Preta
14.281,6.466,1.578,4,FALSE,10,FALSE,11,TRUE,,NecessaireCD Preta / Makeup Double
7.341,4.106,262,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Glitter / iPhone12Mini
19.223,7.888,41,4,FALSE,10,FALSE,10,TRUE,,Lunch Bag Lancheira Midi Rosa Off White B2B
20.179,8.227,105,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Degrade Lilas e Rosa / Copo Life 880ml - B2B
12.170,5.310,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / iPhone 6/7/8 Plus
20.176,8.221,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Azul Marinho / Copo Life 880ml - B2B
20.178,8.224,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Azul Claro / Copo Life 880ml - B2B
20.180,8.227,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Degrade Lilas e Rosa / Copo Life 880ml - B2B
6.140,2.189,0,4,FALSE,10,FALSE,11,TRUE,,Powerbank Lid Powerbank Lid Pink
10.585,5.117,0,4,FALSE,10,FALSE,10,TRUE,4.877,Case Anti Impacto Slim Rosa / iPhone 13 Pro
6.193,3.341,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Pro Standard Citrus / iPhone 6/7/8 Plus
20.177,8.224,105,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Azul Claro / Copo Life 880ml - B2B
17.755,7.443,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Melancia / Tote Bag
6.666,1.189,0,4,FALSE,10,FALSE,11,TRUE,,Transfer Cable Custom Universal Cables
20.846,8.389,134,4,FALSE,10,FALSE,10,TRUE,,Case Infinite Black / Samsung Galaxy S25.
20.185,8.217,135,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Rosa Claro / Copo Life 880ml
12.171,5.274,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / iPhone 13 Pro
11.963,5.306,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Standard Melissa / iPhone 12/12 Pro
20.181,8.004,810,4,FALSE,10,FALSE,11,TRUE,,Copo Copo Life Branco 880ml - B2B
20.183,8.211,25,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Pink / Copo Life 880ml
20.187,8.220,120,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Azul Marinho / Copo Life 880ml
14.556,6.483,84,4,FALSE,10,FALSE,10,TRUE,,Gift Cabo Rose / Micro USB (GIFT)
20.184,8.211,80,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Pink / Copo Life 880ml
20.186,8.217,90,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Rosa Claro / Copo Life 880ml
17.757,7.444,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Militar / Tote Bag
18.708,7.210,87,4,FALSE,10,FALSE,10,TRUE,,Garrafa Azul Claro 360º v3 / Garrafa Térmica Fresh 950ml B2B
20.191,8.226,0,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Degrade Lilas e Rosa / Copo Life 880ml
17.759,7.445,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Turquesa / Tote Bag
7.115,3.959,0,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag Lancheira Glam - Pattern Amarelo
20.189,8.223,0,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Azul Claro / Copo Life 880ml
17.761,7.446,0,4,FALSE,10,FALSE,10,TRUE,,Tote Bag CD WaitList Tote Vinho / Tote Bag
4.760,3.471,0,4,FALSE,10,FALSE,11,TRUE,,Backpack Mochila Urban - Preta
20.190,8.223,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Azul Claro / Copo Life 880ml
20.192,8.226,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Degrade Lilas e Rosa / Copo Life 880ml
20.193,8.214,0,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Lilás / Copo Life 880ml
15.411,6.701,0,4,FALSE,10,FALSE,11,TRUE,,Garrafa Azul Marinho 360º v2 / Garrafa Térmica Fresh 650ml
20.194,8.214,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Lilás / Copo Life 880ml
20.195,8.065,0,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Off White / Copo Life 880ml
20.196,8.065,0,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Off White / Copo Life 880ml
7.119,4.037,0,4,FALSE,10,FALSE,11,TRUE,,Skin Standard / Samsung Galaxy A30 / A30s / A31 / A50
20.197,8.003,75,4,FALSE,10,FALSE,11,TRUE,,Copo 360 Life Branco / Copo Life 880ml
20.198,8.003,30,4,FALSE,10,FALSE,10,TRUE,,Copo 360 Life Branco / Copo Life 880ml
20.199,8.232,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Preto / Copo Life 880ml - Ebook
12.441,5.371,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Verde&Amarelo / iPhone XR
20.200,8.232,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Preto / Copo Life 880ml - Ebook
20.201,8.234,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Off White / Copo Life 880ml - Ebook
5.265,3.401,21,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Pro Rosé / iPhone 11 Pro
20.202,8.234,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Off White / Copo Life 880ml - Ebook
20.203,8.237,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Rosa Claro / Copo Life 880ml - Ebook
20.204,8.237,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Rosa Claro / Copo Life 880ml - Ebook
9.607,4.886,0,4,FALSE,10,FALSE,10,TRUE,,Garrafa Verde Antigo / Garrafa Square
12.172,5.275,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / Samsung Galaxy S21
20.205,8.238,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Azul Marinho / Copo Life 880ml - Ebook
6.348,3.487,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Pro Standard White / iPhone X
13.592,5.876,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Rosa Transparente / iPhone 12 Pro Max
16.938,7.008,0,4,FALSE,10,FALSE,33,TRUE,,Garrafa Preta v3 - NFC / Garrafa Térmica Fresh 650ml
12.215,5.459,0,4,FALSE,10,FALSE,10,TRUE,,Case Deluxe Slim Preto / iPhone 14
12.173,5.276,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / Samsung Galaxy A52
20.206,8.238,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Azul Marinho / Copo Life 880ml - Ebook
20.207,8.235,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Pink / Copo Life 880ml - Ebook
11.985,5.298,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Rosa Melissa / Samsung Galaxy A32 4G
20.208,8.235,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Pink / Copo Life 880ml - Ebook
20.209,8.239,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Azul Claro / Copo Life 880ml - Ebook
20.210,8.239,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Azul Claro / Copo Life 880ml - Ebook
20.211,8.240,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Degrade Lilas e Rosa / Copo Life 880ml - Ebook
20.212,8.240,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Degrade Lilas e Rosa / Copo Life 880ml - Ebook
12.175,5.278,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / Xiaomi Poco X3
12.933,5.703,0,4,FALSE,10,FALSE,10,TRUE,,Backpack Mochila Duo - Creme
20.213,8.236,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Lilás / Copo Life 880ml - Ebook
20.214,8.236,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Lilás / Copo Life 880ml - Ebook
20.215,8.233,0,4,FALSE,10,FALSE,11,TRUE,,Copo Ebook 360 Life Branco / Copo Life 880ml - Ebook
8.308,4.491,0,4,FALSE,10,FALSE,11,TRUE,,Gift Gift Phone Strap - Colorido
12.217,5.461,0,4,FALSE,10,FALSE,10,TRUE,,Case Deluxe Slim Preto / iPhone 14 Max
7.873,4.317,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Standard / Xiaomi Mi Note 10 / Note 10 Pro
20.216,8.233,0,4,FALSE,10,FALSE,10,TRUE,,Copo Ebook 360 Life Branco / Copo Life 880ml - Ebook
17.556,7.361,0,4,FALSE,10,FALSE,10,TRUE,,Lunch Bag CD Teste Face Lift / Midi PRO
6.644,3.957,3,4,FALSE,10,FALSE,10,TRUE,,Gift Caixa Coleção Pop Color
12.174,5.277,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Laranja Melissa / iPhone 12 Pro Max
15.144,6.661,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Air Glitter / iPhone 13
12.450,4.725,0,4,FALSE,10,FALSE,33,TRUE,,Backpack Mochila Daily - Preto / Caramelo
6.593,3.415,0,4,FALSE,10,FALSE,11,TRUE,,Gift Caixa Coleção Sport
17.555,7.361,0,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag CD Teste Face Lift / Midi PRO
9.445,4.708,0,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag Lancheira Midi - Preto / Caramelo
11.314,5.181,0,4,FALSE,10,FALSE,10,TRUE,,Case Sticker Lid Sticker Couro Bege Lid / iPhone 12/12 Pro
11.315,5.182,962,4,FALSE,10,FALSE,11,TRUE,,Case Sticker Lid Sticker Couro Preto Lid / iPhone 12/12 Pro
11.316,5.182,0,4,FALSE,10,FALSE,10,TRUE,,Case Sticker Lid Sticker Couro Preto Lid / iPhone 12/12 Pro
15.815,6.835,31,4,FALSE,10,FALSE,10,TRUE,,Gift Gift - Cabo USB-C Powerbank
18.073,7.591,28,4,FALSE,10,FALSE,10,TRUE,,NFC Case Silicone Pink / iPhone 15 Pro Max NFC
12.113,5.337,0,4,FALSE,10,FALSE,10,TRUE,,Skin Borders / Samsung Galaxy A20
12.109,5.331,0,4,FALSE,10,FALSE,10,TRUE,,Skin Borders / Samsung Galaxy A02s
7.734,4.257,0,4,FALSE,10,FALSE,11,TRUE,,Gift Gift Necessaire Colors - Coral
15.143,6.661,0,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Air Glitter / iPhone 13
19.188,7.830,2.556,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Air / Motorola Moto G85
14.105,6.015,18,4,FALSE,10,FALSE,10,TRUE,,TPU Duo TPU Transparente / iPhone 12/12 Pro
11.318,5.183,0,4,FALSE,10,FALSE,10,TRUE,,Case Sticker Lid Sticker Vidro Clear Lid / iPhone 12/12 Pro
12.117,5.351,0,4,FALSE,10,FALSE,10,TRUE,,Skin Borders / Samsung Galaxy A31
15.978,6.875,3,4,FALSE,10,FALSE,10,TRUE,,Garrafa Turquesa - 360º v3 / Garrafa Térmica Fresh 650ml
7.594,269,0,4,FALSE,10,FALSE,11,TRUE,,Case Glitter Gold / iPhone X
6.643,3.957,0,4,FALSE,10,FALSE,11,TRUE,,Gift Caixa Coleção Pop Color
19.534,8.034,103,4,FALSE,10,FALSE,10,TRUE,,Garrafa Garrafa Térmica Mini Vermelha 350ml - NFC
12.176,5.313,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone 6/7/8
9.439,3.860,27,4,FALSE,10,FALSE,10,TRUE,,Gift Alça Lancheira Mix - Preta
7.456,1.178,0,4,FALSE,10,FALSE,11,TRUE,,Gift Porta Cartão Poeira das Estrelas
18.219,7.614,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Roxo 950ml B2B
12.177,5.314,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone 6/7/8 Plus
18.221,7.615,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Roxo 650ml B2B
16.709,7.113,0,4,FALSE,10,FALSE,11,TRUE,,Base Garrafa CD Base Silicone Fresh Branca v3 / Base Fresh 950ml
11.972,5.289,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone XR
7.978,4.389,0,4,FALSE,10,FALSE,10,TRUE,,Gift Chaveiro Soho Double - Grid Preta
18.223,7.618,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Laranja 950ml B2B
9.601,4.887,2,4,FALSE,10,FALSE,10,TRUE,,Garrafa Branca Antiga / Garrafa Square
12.432,5.390,0,4,FALSE,10,FALSE,10,TRUE,,Case Duo Verde Azul / iPhone 13
16.715,7.117,0,4,FALSE,10,FALSE,11,TRUE,,Base Garrafa CD Base Silicone Fresh Azul Claro v3 / Base Fresh 950ml
14.674,5.928,163,4,FALSE,10,FALSE,11,TRUE,,PC Duo PC Vermelho / iPhone XR
18.225,7.616,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Lemon 650ml B2B
12.796,4.715,0,4,FALSE,10,FALSE,33,TRUE,,Lunch Bag Lancheira Midi - Turquesa / Nude
12.178,5.302,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone 13 Pro
7.972,4.390,0,4,FALSE,10,FALSE,10,TRUE,,Wallet Soho Double - Vibe Colorida
6.404,3.891,0,4,FALSE,10,FALSE,11,TRUE,,Lunch Bag Lancheira Térmica Glam - Minnie bananinhas
18.229,7.619,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Laranja 650ml B2B
18.227,7.617,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Lemon 950ml B2B
19.157,7.768,257,4,FALSE,10,FALSE,11,TRUE,,BackpackCD Pop Turquesa / Mochila Pop B2B
12.179,5.341,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / Samsung Galaxy S21
12.959,5.129,0,4,FALSE,10,FALSE,33,TRUE,,Backpack Mochila Casual - Creme
18.231,7.620,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Vermelho 650ml B2B
14.118,5.985,191,4,FALSE,10,FALSE,11,TRUE,,PC Duo PC Rosa / iPhone 14 Pro Max
6.459,3.923,0,4,FALSE,10,TRUE,11,TRUE,,Gift Gift Estojo Triplo - Poeira das Estrelas
16.931,7.098,0,4,FALSE,10,FALSE,33,TRUE,,Case Anti Impacto Slim Air / Samsung Galaxy A55
16.177,6.961,17,4,FALSE,10,FALSE,11,TRUE,,Case Slim Guard Magsafe BR / iPhone 15 Pro
10.588,5.079,71,4,FALSE,10,FALSE,10,TRUE,,Skin Borders White / Iphone 6/7/8/SE
12.180,5.342,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / Samsung Galaxy A52
13.603,5.763,678,4,FALSE,10,FALSE,11,TRUE,,TPU Duo TPU Preto / iPhone 11
18.233,7.621,0,4,FALSE,10,FALSE,33,TRUE,,B2B Garrafa Fresh Vermelho 950ml B2B
12.181,5.343,0,4,FALSE,10,FALSE,10,TRUE,,Case Anti Impacto Slim Rosa Melissa / iPhone 12 Pro Max
6.208,3.525,265,4,FALSE,10,FALSE,11,TRUE,,Case Anti Impacto Slim Rosa / iPhone X
